Incident ID,Incident Date,State,City Or County,Address,json,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,county,FIPS
2714676,"September 22, 2023",Kentucky,Louisville,4409 Preston Hwy,"[{""place_id"":312282602,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1804307,""lat"":""38.2542376"",""lon"":""-85.759407"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6656164207590503,""addresstype"":""city"",""name"":""Louisville"",""display_name"":""Louisville, Jefferson County, Kentucky, United States"",""boundingbox"":[""37.9971000"",""38.3801391"",""-85.9470644"",""-85.4051000""]}]",Louisville Male High School-Gheens,0,0,0,0,0,Jefferson County,21111
2718098,"September 22, 2023",Kentucky,Louisville,1312 Catalpa St,"[{""place_id"":312282602,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1804307,""lat"":""38.2542376"",""lon"":""-85.759407"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6656164207590503,""addresstype"":""city"",""name"":""Louisville"",""display_name"":""Louisville, Jefferson County, Kentucky, United States"",""boundingbox"":[""37.9971000"",""38.3801391"",""-85.9470644"",""-85.4051000""]}]",Maupin Elementary School,0,0,0,0,1,Jefferson County,21111
2716089,"September 22, 2023",Kansas,Ulysses,113 N Colorado St,"[{""place_id"":305450986,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":129740,""lat"":""37.5814095"",""lon"":""-101.355169"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4575214102963682,""addresstype"":""city"",""name"":""Ulysses"",""display_name"":""Ulysses, Lincoln Township, Grant County, Kansas, United States"",""boundingbox"":[""37.5543170"",""37.5937680"",""-101.3910760"",""-101.3268370""]}]",Kepley Middle School,0,0,0,0,0,Grant County,20067
2712953,"September 22, 2023",Tennessee,Nashville,3150 McGavock Pike,"[{""place_id"":311710395,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197472,""lat"":""36.1622767"",""lon"":""-86.7742984"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6981518794568238,""addresstype"":""city"",""name"":""Nashville-Davidson"",""display_name"":""Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, United States"",""boundingbox"":[""35.9677850"",""36.4054960"",""-87.0547660"",""-86.5155880""]}]",McGavock High School,0,0,0,0,1,Davidson County,47037
2728407,"September 22, 2023",New Mexico,Deming,1910 8th St,"[{""place_id"":306807154,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":171152,""lat"":""32.2627416"",""lon"":""-107.7581979"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.47572577935703547,""addresstype"":""city"",""name"":""Deming"",""display_name"":""Deming, Luna County, New Mexico, 88030, United States"",""boundingbox"":[""32.2324260"",""32.3125030"",""-107.8205330"",""-107.6909100""]}]",Ruben S. Torres Elementary School,0,0,0,0,1,Luna County,35029
2714100,"September 22, 2023",Wisconsin,Milwaukee,9700 W Grantosa Dr,"[{""place_id"":343415799,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":251075,""lat"":""43.0386475"",""lon"":""-87.9090751"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6669846402770888,""addresstype"":""city"",""name"":""Milwaukee"",""display_name"":""Milwaukee, Milwaukee County, Wisconsin, United States"",""boundingbox"":[""42.9208160"",""43.1949437"",""-88.0710611"",""-87.8627124""]}]",Milwaukee Lutheran High School,0,0,0,0,1,Milwaukee County,55079
2713018,"September 22, 2023",North Carolina,Rocky Mount,991 S Winstead Ave,"[{""place_id"":318134101,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":179034,""lat"":""35.9423833"",""lon"":""-77.7956949"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5305309450431229,""addresstype"":""city"",""name"":""Rocky Mount"",""display_name"":""Rocky Mount, Edgecombe County, North Carolina, United States"",""boundingbox"":[""35.9015630"",""36.0683730"",""-77.9039401"",""-77.7356520""]}]",Winstead Avenue Elementary,0,0,0,0,0,Edgecombe County,37065
2712398,"September 21, 2023",Alabama,Anniston,4401 Saks Rd,"[{""place_id"":316524417,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":110519,""lat"":""33.6624824"",""lon"":""-85.8283224"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5367435311463645,""addresstype"":""town"",""name"":""Anniston"",""display_name"":""Anniston, Calhoun County, Alabama, United States"",""boundingbox"":[""33.5999705"",""33.7509219"",""-85.9312419"",""-85.7553747""]}]",Saks High School,0,0,0,0,1,Calhoun County,1015
2716785,"September 21, 2023",Wisconsin,Milwaukee,6945 N 41st St,"[{""place_id"":343415799,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":251075,""lat"":""43.0386475"",""lon"":""-87.9090751"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6669846402770888,""addresstype"":""city"",""name"":""Milwaukee"",""display_name"":""Milwaukee, Milwaukee County, Wisconsin, United States"",""boundingbox"":[""42.9208160"",""43.1949437"",""-88.0710611"",""-87.8627124""]}]",Hawthorne Elementary School,0,0,0,0,1,Milwaukee County,55079
2714522,"September 21, 2023",Arizona,Phoenix,1101 E Thomas Rd,"[{""place_id"":295767203,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111257,""lat"":""33.4484367"",""lon"":""-112.074141"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6804675448100823,""addresstype"":""city"",""name"":""Phoenix"",""display_name"":""Phoenix, Maricopa County, Arizona, United States"",""boundingbox"":[""33.2903739"",""33.9183794"",""-112.3240289"",""-111.9255304""]}]",North High School,0,0,0,0,1,Maricopa County,4013
2712502,"September 21, 2023",Florida,Milton,5445 King Arthurs Way,"[{""place_id"":280125927,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1216771,""lat"":""30.6324149"",""lon"":""-87.0396881"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.469145752739523,""addresstype"":""village"",""name"":""Milton"",""display_name"":""Milton, Santa Rosa County, Florida, United States"",""boundingbox"":[""30.6022464"",""30.6544015"",""-87.0774293"",""-87.0293764""]}]",Avalon Middle School,0,0,0,0,2,Santa Rosa County,12113
2711513,"September 20, 2023",Maryland,Hyattsville (Landover),6501 Columbia Park Rd,[],Fairmont Heights High School,0,0,0,0,1,,None
2712509,"September 20, 2023",Alabama,Tuscaloosa,300 Patriot Pw,"[{""place_id"":315870856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111029,""lat"":""33.2095614"",""lon"":""-87.5675258"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.582886943076541,""addresstype"":""city"",""name"":""Tuscaloosa"",""display_name"":""Tuscaloosa, Tuscaloosa County, Alabama, United States"",""boundingbox"":[""33.1114497"",""33.4578849"",""-87.6640016"",""-87.2462346""]},{""place_id"":315519609,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1848799,""lat"":""33.2668398"",""lon"":""-87.4862182"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5318459341140723,""addresstype"":""county"",""name"":""Tuscaloosa County"",""display_name"":""Tuscaloosa County, Alabama, United States"",""boundingbox"":[""33.0033790"",""33.6102260"",""-87.8403470"",""-87.0657050""]}]",Hillcrest High School,0,0,0,0,1,Tuscaloosa County,1125
2713313,"September 20, 2023",North Carolina,Clayton,600 S Fayetteville St,"[{""place_id"":318318208,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":179024,""lat"":""35.650711"",""lon"":""-78.4563914"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4926026990572986,""addresstype"":""town"",""name"":""Clayton"",""display_name"":""Clayton, Johnston County, North Carolina, United States"",""boundingbox"":[""35.6062109"",""35.7179328"",""-78.5188813"",""-78.3751167""]}]",Clayton High School,0,0,0,0,1,Johnston County,37101
2712553,"September 19, 2023",Pennsylvania,Du Bois (Dubois),425 Orient Ave,"[{""place_id"":322137943,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":11888500,""lat"":""41.1272059564808"",""lon"":""-78.75363724192333"",""class"":""highway"",""type"":""residential"",""place_rank"":26,""importance"":0.0533912054627298,""addresstype"":""road"",""name"":""East du Bois Avenue"",""display_name"":""East du Bois Avenue, DuBois, Clearfield County, Pennsylvania, 15801, United States"",""boundingbox"":[""41.1270769"",""41.1273310"",""-78.7542720"",""-78.7530033""]},{""place_id"":322774636,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":11874422,""lat"":""41.11534912681777"",""lon"":""-78.77466447284955"",""class"":""highway"",""type"":""residential"",""place_rank"":26,""importance"":0.05337592660410464,""addresstype"":""road"",""name"":""Du Bois Hospital"",""display_name"":""Du Bois Hospital, DuBois, Clearfield County, Pennsylvania, 15801, United States"",""boundingbox"":[""41.1149270"",""41.1154636"",""-78.7755789"",""-78.7738450""]},{""place_id"":324105593,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":357359100,""lat"":""41.1272027"",""lon"":""-78.7520584"",""class"":""amenity"",""type"":""school"",""place_rank"":30,""importance"":5.787212939646017e-05,""addresstype"":""amenity"",""name"":""Pennsylvania State University Du Bois Campus"",""display_name"":""Pennsylvania State University Du Bois Campus, 1, College Place, DuBois, Clearfield County, Pennsylvania, 15801, United States"",""boundingbox"":[""41.1271527"",""41.1272527"",""-78.7521084"",""-78.7520084""]},{""place_id"":324090012,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":648284686,""lat"":""41.12301865"",""lon"":""-78.75467228175988"",""class"":""building"",""type"":""school"",""place_rank"":30,""importance"":5.787212939646017e-05,""addresstype"":""building"",""name"":""Du Bois Area Junior High School"",""display_name"":""Du Bois Area Junior High School, Beaver Drive, DuBois, Clearfield County, Pennsylvania, 15801, United States"",""boundingbox"":[""41.1224201"",""41.1236827"",""-78.7559131"",""-78.7540770""]}]",DuBois Area Senior High School,0,0,0,0,1,Clearfield County,42033
2710743,"September 18, 2023",Mississippi,Jackson,2400 Robinson St,"[{""place_id"":309986729,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":109847,""lat"":""32.2998686"",""lon"":""-90.1830408"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6130171678688313,""addresstype"":""city"",""name"":""Jackson"",""display_name"":""Jackson, Hinds County, Mississippi, United States"",""boundingbox"":[""32.1955013"",""32.4124415"",""-90.3299278"",""-90.0636172""]},{""place_id"":280878094,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1832970,""lat"":""30.4899024"",""lon"":""-88.6486325"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5316088308972203,""addresstype"":""county"",""name"":""Jackson County"",""display_name"":""Jackson County, Mississippi, United States"",""boundingbox"":[""30.1472736"",""30.7360016"",""-88.8844044"",""-88.3866700""]}]",Provine High School,0,0,0,0,1,Jackson County,28059
2709682,"September 18, 2023",Illinois,Belleville,4063 Frank Scott Pkwy W,"[{""place_id"":312598356,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":125728,""lat"":""38.5135805"",""lon"":""-89.9841627"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5598667480590512,""addresstype"":""town"",""name"":""Belleville"",""display_name"":""Belleville, Saint Clair County, Illinois, United States"",""boundingbox"":[""38.4466060"",""38.5908150"",""-90.0868740"",""-89.9051700""]}]",Belleville West High School,0,0,0,0,1,St. Clair County,17163
2713707,"September 18, 2023",Texas,Texas City,1431 9th Ave N,"[{""place_id"":280681242,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6586825,""lat"":""29.396013"",""lon"":""-94.9175485"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4935892116365147,""addresstype"":""city"",""name"":""Texas City"",""display_name"":""Texas City, Galveston County, Texas, United States"",""boundingbox"":[""29.3009650"",""29.5663760"",""-95.0788828"",""-94.7142850""]}]",Texas City High School,0,0,0,0,1,Galveston County,48167
2709386,"September 18, 2023",Maryland,Columbia,9410 Kilimanjaro Rd,"[{""place_id"":320901978,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":133606,""lat"":""39.2156213"",""lon"":""-76.8582049"",""class"":""place"",""type"":""locality"",""place_rank"":25,""importance"":0.5048201479547093,""addresstype"":""city"",""name"":""Columbia"",""display_name"":""Columbia, Howard County, Maryland, United States"",""boundingbox"":[""39.1476592"",""39.2400085"",""-76.9469099"",""-76.7869742""]}]",Oakland Mills High School,0,0,0,0,1,Howard County,24027
2709689,"September 18, 2023",Texas,San Antonio,4427 Chandler Rd,"[{""place_id"":291972709,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":253556,""lat"":""29.4246002"",""lon"":""-98.4951405"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6766623719888263,""addresstype"":""city"",""name"":""San Antonio"",""display_name"":""San Antonio, Bexar County, Texas, United States"",""boundingbox"":[""29.1862572"",""29.7309623"",""-98.8131865"",""-98.2230029""]},{""place_id"":292700144,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":316011372,""lat"":""29.3067354"",""lon"":""-98.60465674366606"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.18671166781109327,""addresstype"":""city"",""name"":""San Antonio"",""display_name"":""San Antonio, Bexar County, Texas, United States"",""boundingbox"":[""29.2967771"",""29.3140043"",""-98.6124199"",""-98.5936644""]}]",Jubilee Academy,0,0,0,0,1,Bexar County,48029
2710080,"September 18, 2023",Georgia,Elberton,1108 Athens Tech Dr,"[{""place_id"":314164111,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119921,""lat"":""34.1112226"",""lon"":""-82.8670839"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.47220074888764674,""addresstype"":""village"",""name"":""Elberton"",""display_name"":""Elberton, Elbert County, Georgia, United States"",""boundingbox"":[""34.0802020"",""34.1266940"",""-82.9085240"",""-82.8421700""]}]",Elbert County Middle School,0,0,0,0,1,Elbert County,13105
2711746,"September 18, 2023",Massachusetts,Worcester,22 Waverly St,"[{""place_id"":335867230,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1844209,""lat"":""42.2625621"",""lon"":""-71.8018877"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.619797671699762,""addresstype"":""city"",""name"":""Worcester"",""display_name"":""Worcester, Worcester County, Massachusetts, United States"",""boundingbox"":[""42.2100397"",""42.3411870"",""-71.8840431"",""-71.7312371""]},{""place_id"":336013067,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1838805,""lat"":""42.3705781"",""lon"":""-71.8677242"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5524988103529949,""addresstype"":""county"",""name"":""Worcester County"",""display_name"":""Worcester County, Massachusetts, United States"",""boundingbox"":[""42.0080530"",""42.7215898"",""-72.3158790"",""-71.4780275""]}]",Worcester Alternative School,0,0,0,0,1,Worcester County,25027
