Incident ID,Incident Date,State,City Or County,json,county,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS
2494425,2023-01-03T00:00:00Z,Louisiana,New Orleans,"[{""place_id"":294029191,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",Orleans Parish,2600 block of S Rocheblave St,0,4,0,0,0,22071
2494254,2023-01-03T00:00:00Z,District of Columbia,Washington,"[{""place_id"":4278528,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]",District of Columbia,6200 block of Georgia Ave NW,1,3,0,0,0,11000
2497601,2023-01-01T00:00:00Z,Florida,Miami Gardens,"[{""place_id"":294510054,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1216766,""lat"":""25.9420377"",""lon"":""-80.2456045"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5641752239935982,""addresstype"":""suburb"",""name"":""Miami Gardens"",""display_name"":""Miami Gardens, Miami-Dade County, Florida, United States"",""boundingbox"":[""25.9112169"",""25.9729666"",""-80.2932493"",""-80.1975216""]}]",Miami-Dade County,NW 171st St and NW 30th Ave,0,9,0,0,0,12086
2492601,2023-01-01T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,300 block of E 57th St,1,3,0,0,0,17031
2492611,2023-01-01T00:00:00Z,North Carolina,Durham,"[{""place_id"":365708694,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":179868,""lat"":""35.996653"",""lon"":""-78.9018053"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6144418337615205,""addresstype"":""city"",""name"":""Durham"",""display_name"":""Durham, Durham County, North Carolina, United States"",""boundingbox"":[""35.8663508"",""36.1370099"",""-79.0074981"",""-78.7569111""]}]",Durham County,1000 N Miami Blvd,0,5,0,0,0,37063
2493102,2023-01-01T00:00:00Z,Pennsylvania,Allentown,"[{""place_id"":13978156,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188525,""lat"":""40.6022059"",""lon"":""-75.4712794"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5952008161956981,""addresstype"":""city"",""name"":""Allentown"",""display_name"":""Allentown, Lehigh County, Pennsylvania, United States"",""boundingbox"":[""40.5499752"",""40.6360128"",""-75.5480045"",""-75.4192495""]}]",Lehigh County,1140 E Clair St,0,4,0,0,0,42077
2492448,2023-01-01T00:00:00Z,Florida,Ocala,"[{""place_id"":292540930,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119060,""lat"":""29.1871986"",""lon"":""-82.1400923"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4826813637086117,""addresstype"":""city"",""name"":""Ocala"",""display_name"":""Ocala, Marion County, Florida, United States"",""boundingbox"":[""29.1209142"",""29.2337310"",""-82.2517933"",""-82.0619973""]}]",Marion County,1600 block of SW 5th St,2,4,0,0,1,12083
2492314,2023-01-01T00:00:00Z,Ohio,Columbus,"[{""place_id"":383512937,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":182706,""lat"":""39.9622601"",""lon"":""-83.0007065"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.675994912711708,""addresstype"":""city"",""name"":""Columbus"",""display_name"":""Columbus, Franklin County, Ohio, United States"",""boundingbox"":[""39.8086936"",""40.1573082"",""-83.2101797"",""-82.7713119""]}]",Franklin County,2830 Johnstown Rd,1,4,0,0,2,39049
2492253,2022-12-31T00:00:00Z,Alabama,Mobile,"[{""place_id"":292564207,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":254046,""lat"":""30.6913462"",""lon"":""-88.0437509"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6241796935362532,""addresstype"":""city"",""name"":""Mobile"",""display_name"":""Mobile, Mobile County, Alabama, United States"",""boundingbox"":[""30.5310263"",""30.8441636"",""-88.2761222"",""-87.9485532""]}]",Mobile County,200 block of Dauphin St,1,7,0,1,1,1097
2491656,2022-12-31T00:00:00Z,Arizona,Phoenix,"[{""place_id"":308635258,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111257,""lat"":""33.4484367"",""lon"":""-112.074141"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6804675448100823,""addresstype"":""city"",""name"":""Phoenix"",""display_name"":""Phoenix, Maricopa County, Arizona, United States"",""boundingbox"":[""33.2903739"",""33.9183794"",""-112.3240289"",""-111.9255304""]}]",Maricopa County,4201 N 19th Ave,0,9,0,0,0,4013
2491054,2022-12-30T00:00:00Z,Tennessee,Memphis,"[{""place_id"":320583467,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",Shelby County,E Brooks Rd,1,3,0,0,0,47157
2490925,2022-12-30T00:00:00Z,Texas,Humble,"[{""place_id"":293907920,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1560409,""lat"":""29.9988312"",""lon"":""-95.2621553"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.46408847706910755,""addresstype"":""city"",""name"":""Humble"",""display_name"":""Humble, Harris County, Texas, United States"",""boundingbox"":[""29.9538410"",""30.0327621"",""-95.2876485"",""-95.2436930""]}]",Harris County,4800 block of Park Square Ln,2,3,0,0,0,48201
2489614,2022-12-28T00:00:00Z,New York,Bronx,"[{""place_id"":15683271,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":9691916,""lat"":""40.8466508"",""lon"":""-73.8785937"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6654228307928657,""addresstype"":""suburb"",""name"":""The Bronx"",""display_name"":""The Bronx, City of New York, New York, United States"",""boundingbox"":[""40.7857390"",""40.9176300"",""-73.9339070"",""-73.7483740""]}]",New York,851 E Tremont Ave,1,3,0,0,2,36000
2490150,2022-12-28T00:00:00Z,Texas,Dallas,"[{""place_id"":399453307,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6571629,""lat"":""32.7762719"",""lon"":""-96.7968559"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7114433186231126,""addresstype"":""city"",""name"":""Dallas"",""display_name"":""Dallas, Dallas County, Texas, United States"",""boundingbox"":[""32.6132160"",""33.0239366"",""-97.0004820"",""-96.4636317""]}]",Dallas County,9500 block of Scyene Rd,0,6,0,0,0,48113
2488952,2022-12-27T00:00:00Z,District of Columbia,Washington,"[{""place_id"":4278528,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]",District of Columbia,2300 block of Pennsylvania Ave SE,0,4,0,0,0,11000
2489345,2022-12-27T00:00:00Z,Ohio,Columbus,"[{""place_id"":383512937,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":182706,""lat"":""39.9622601"",""lon"":""-83.0007065"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.675994912711708,""addresstype"":""city"",""name"":""Columbus"",""display_name"":""Columbus, Franklin County, Ohio, United States"",""boundingbox"":[""39.8086936"",""40.1573082"",""-83.2101797"",""-82.7713119""]}]",Franklin County,900 block of Bellows Ave,0,5,0,0,0,39049
2489124,2022-12-27T00:00:00Z,California,Eureka,"[{""place_id"":314617773,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":7931953,""lat"":""40.7906871"",""lon"":""-124.1673746"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5327857249129534,""addresstype"":""city"",""name"":""Eureka"",""display_name"":""Eureka, Humboldt County, California, United States"",""boundingbox"":[""40.7453480"",""40.8247640"",""-124.2081500"",""-124.0896570""]}]",Humboldt County,4000 block of Crane St,2,2,0,0,1,6023
2488209,2022-12-26T00:00:00Z,Louisiana,New Orleans,"[{""place_id"":294029191,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",Orleans Parish,2031 St Maurice Ave,2,4,0,0,1,22071
2487989,2022-12-24T00:00:00Z,Mississippi,Columbus,"[{""place_id"":322442996,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":7154008,""lat"":""33.4956744"",""lon"":""-88.4272627"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4889347407543102,""addresstype"":""city"",""name"":""Columbus"",""display_name"":""Columbus, Lowndes County, Mississippi, 39703, United States"",""boundingbox"":[""33.4562690"",""33.5578660"",""-88.4893810"",""-88.3631000""]}]",Lowndes County,90 block of Luxapalila Dr,1,3,0,1,1,28087
2487517,2022-12-23T00:00:00Z,Kansas,Wichita,"[{""place_id"":380016329,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":129814,""lat"":""37.6922361"",""lon"":""-97.3375448"",""class"":""place"",""type"":""city"",""place_rank"":16,""importance"":0.6225602543842421,""addresstype"":""city"",""name"":""Wichita"",""display_name"":""Wichita, Sedgwick County, Kansas, United States"",""boundingbox"":[""37.4890180"",""37.8402000"",""-97.7343520"",""-97.1530030""]}]",Wichita County,900 block of S Mission Rd,2,2,0,0,2,20203
2485011,2022-12-19T00:00:00Z,Florida,Lake City,"[{""place_id"":290753911,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":118877,""lat"":""30.1894252"",""lon"":""-82.6394803"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4406181338487371,""addresstype"":""town"",""name"":""Lake City"",""display_name"":""Lake City, Columbia County, Florida, United States"",""boundingbox"":[""30.1551676"",""30.2475338"",""-82.7105485"",""-82.6084881""]}]",Columbia County,NW Dixie Ave and NW Wright Ln,0,5,0,0,0,12023
2484083,2022-12-18T00:00:00Z,California,Santa Ana,"[{""place_id"":308255798,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2311446,""lat"":""33.7494951"",""lon"":""-117.873221"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5983808392081915,""addresstype"":""city"",""name"":""Santa Ana"",""display_name"":""Santa Ana, Orange County, California, United States"",""boundingbox"":[""33.6916541"",""33.7840133"",""-117.9439459"",""-117.8303495""]}]",Orange County,2112 S Main St,1,3,0,0,3,6059
2483594,2022-12-18T00:00:00Z,Oklahoma,Oklahoma City,"[{""place_id"":318767165,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":185048,""lat"":""35.4729886"",""lon"":""-97.5170536"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6384631523074409,""addresstype"":""city"",""name"":""Oklahoma City"",""display_name"":""Oklahoma City, Oklahoma County, Oklahoma, United States"",""boundingbox"":[""35.2906950"",""35.6748662"",""-97.8309480"",""-97.1247180""]}]",Oklahoma County,311 S Klein Ave,0,4,0,0,0,40109
2483489,2022-12-17T00:00:00Z,Georgia,Atlanta,"[{""place_id"":327408474,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119557,""lat"":""33.7489924"",""lon"":""-84.3902644"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7425328777265271,""addresstype"":""city"",""name"":""Atlanta"",""display_name"":""Atlanta, Fulton County, Georgia, United States"",""boundingbox"":[""33.6478080"",""33.8868230"",""-84.5510680"",""-84.2895600""]}]",Fulton County,3000 Continental Colony Pkwy SW,2,3,0,0,1,13121
2483188,2022-12-16T00:00:00Z,Georgia,Valdosta,"[{""place_id"":290825066,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119603,""lat"":""30.8327022"",""lon"":""-83.2784851"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4970041213589089,""addresstype"":""city"",""name"":""Valdosta"",""display_name"":""Valdosta, Lowndes County, Georgia, United States"",""boundingbox"":[""30.7617071"",""30.9288530"",""-83.3445096"",""-83.2219276""]}]",Lowndes County,611 E Ann St,2,2,0,0,1,13185
2482288,2022-12-16T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,2150 S Laflin St,2,2,0,0,1,17031
2483108,2022-12-16T00:00:00Z,Texas,Dallas,"[{""place_id"":399453307,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6571629,""lat"":""32.7762719"",""lon"":""-96.7968559"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7114433186231126,""addresstype"":""city"",""name"":""Dallas"",""display_name"":""Dallas, Dallas County, Texas, United States"",""boundingbox"":[""32.6132160"",""33.0239366"",""-97.0004820"",""-96.4636317""]}]",Dallas County,2691 John West Rd,0,5,0,0,0,48113
2482711,2022-12-16T00:00:00Z,Tennessee,Memphis,"[{""place_id"":320583467,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",Shelby County,831 Springdale Run Dr,0,5,0,0,0,47157
2480430,2022-12-13T00:00:00Z,New York,Rochester,"[{""place_id"":8502685,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":176069,""lat"":""43.157285"",""lon"":""-77.615214"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.5956443916868405,""addresstype"":""city"",""name"":""City of Rochester"",""display_name"":""City of Rochester, Monroe County, New York, United States"",""boundingbox"":[""43.1033600"",""43.2677292"",""-77.7015050"",""-77.5325100""]}]",Monroe County,Atlantic Ave and Illinois St,1,4,0,0,0,36055
